CALLID,transcript,ner_person,ner_location,ner_time,manual_person,manual_location,manual_time
ru01M-REd7a05e52911355d387ffc2e40f7ee4a7_A_014908_016123,I know.,[],[],[],[],[],[]
cs01M-REd7a05e52911355d387ffc2e40f7ee4a7_B_017000_019180,be in the place and go to him.,[],[],[],[],[],[]
na-REd7a05e52911355d387ffc2e40f7ee4a7_A_020019_020934,,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_000441_001235,hello hello.,[],[],[],[],[],[]
cs11M_NT-RE7c6a9aa13e72ebbb390f429a53d7b0f5_A_002780_005105,hello Kuba. can you hear me well?,['Kuba'],[],[],[],['Kuba'],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_005440_007275,yeah yeah. hi hi.,[],[],[],[],[],[]
cs11M_NT-RE7c6a9aa13e72ebbb390f429a53d7b0f5_A_008350_013645,good good to hear you after such a long time. are you working today?,[],[],['today'],[],[],['today']
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_012860_013465,yes.,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_014760_023265,I am working but right now I'm in the shop actually buying something for my trip tomorrow. but I am working yeah.,[],[],['tomorrow'],[],[],[]
cs11M_NT-RE7c6a9aa13e72ebbb390f429a53d7b0f5_A_022661_048765,okay perfect I I wouldn't disturb you for for a long time . I will just get few small questions regarding new partner we are dealing with. he asked me that they would like to improve their speech to text model . do you know something about it? it was discussed on a business level.,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_043810_044395,okay.,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_050100_053895,you mean that partner from Serbia.,[],['Serbia'],[],[],['Serbia'],[]
cs11M_NT-RE7c6a9aa13e72ebbb390f429a53d7b0f5_A_054890_056655,yep yep. that one.,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_057150_059735,yeah yeah yeah . so.,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_060490_069095,just sorry just one one question. you are asking me if I I I can provide some expertise on how the model can be improved right?,[],[],[],[],[],[]
cs11M_NT-RE7c6a9aa13e72ebbb390f429a53d7b0f5_A_070420_106475,no but sorry formatial listening. I was discussing this technical level with them but you know they already discussed with us. do you need our speaker identification? but during the training they asked me also for speech to text and improving it or fighting the model for the for the course but I'm not sure if this is really in a scope of the project with them. so that's why I'm asking you.,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_087080_087705,,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_097380_097955,,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_104835_131297,I see I see I see. thank you for the question. so if it's not in the scope of what they what they already purchase but it is definitely something we can discuss with them and maybe they can put it maybe I don't know a budget for next year or something like that. like for my perspective that would be totally fine. I would explain them what can be done with unsupervised F P T adaptation.,[],[],['next year'],[],[],['next year']
cs11M_NT-RE7c6a9aa13e72ebbb390f429a53d7b0f5_A_125040_125465,,[],[],[],[],[],[]
cs11M_NT-RE7c6a9aa13e72ebbb390f429a53d7b0f5_A_131680_132415,,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_132240_143447,and they can see for themselves if they see the potential of improving the system or if the that would be interesting for them and and he can discuss a bit this point of view.,[],[],[],[],[],[]
cs11M_NT-RE7c6a9aa13e72ebbb390f429a53d7b0f5_A_144570_145735,okay. great so.,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_144600_152025,so so basically I'm not sure hold on if you could or did you already told them how the unsupervised training adaptation worked?,[],[],[],[],[],[]
cs11M_NT-RE7c6a9aa13e72ebbb390f429a53d7b0f5_A_153130_180409,I haven't spoke about it with them yet but we've got a blank call in a two hours. so I'll be really open and glad to discuss this this topic with them I'll I'll described them pros and cons or they can get or gain on it. and I also direct them with the next business level information to you.,[],[],['two hours'],[],[],['a two hours']
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_176050_177845,fantastic fantastic.,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_179330_186895,okay okay great. I I have to go now sounds like a good plan. at least let me know how to call one after.,[],[],[],[],[],[]
cs11M_NT-RE7c6a9aa13e72ebbb390f429a53d7b0f5_A_186840_190465,okay okay. perfect. I'll let you know. see you Kuba.,['Kuba'],[],[],[],['Kuba'],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_187840_188645,thank you. thank you.,[],[],[],[],[],[]
cs04M-RE7c6a9aa13e72ebbb390f429a53d7b0f5_B_189740_191755,thank. ciao ciao. cheers.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_001310_003595,hey Kristýna. how are you.,['Kristýna'],[],[],['Kristýna'],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_003210_009915,hello hello. hi Marek Fine fine fine Quite busy today What about you.,['Marek'],[],['today'],['Marek'],[],['today']
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_007410_007865,hi.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_008450_008885,yeah.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_010960_011995,yeah Fine.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_013000_016685,almost Christmas time so so it's fine now.,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_013090_014075,great.,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_017220_020895,yeah yeah I know I see almost there almost there.,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_021490_062875,listen Before I go for Christmas I actually was thinking to preorder some like office stuffs such as like a notepad and pen and so on. and also we were like thinking to produce some kind giveaways like small presents for event and so on So I few bits I have it actually I have I made a summary email so I was just wondering if I could send it to you and then you can just let me know if your team needs to order anything So I would do it before Christmas and you could receive it in a new year so.,[],[],['a new year'],[],[],['a new year']
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_033770_034915,yes yes.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_041710_042095,yeah.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_052690_053715,okay okay.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_061630_063025,okay okay.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_064080_072875,I think about it with Adam and we talked about some wine maybe If it's possible.,['Adam'],[],[],['Adam'],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_064130_064945,,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_072150_072655,,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_073250_111902,yes yes yes For sure Actually more people asked me for that and we could do you know like the etiquette like the company etiquette and maybe color I actually ordered last time I ordered orange wine which is a biological white wine and it really is orange like the color is orange so yeah yeah yeah yes So it looks really good and so anything in the etiquette was orange with a logo So maybe this could use like for your like for anybody.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_079590_080065,yeah.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_082180_082635,yeah.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_084310_084715,yes.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_086550_086925,yes.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_094630_098615,it it'd perfect yeah okay.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_104310_105105,,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_110040_110565,and.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_111450_112885,and orange boxes.,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_113380_117915,and oranges boxes Yes like all all orange.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_115100_121555,okay okay Perfect okay okay yeah That's fine.,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_119814_120665,okay so.,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_122200_135965,perfect So I will send you the email and just let me know what you need and maybe please just send it today or on Monday maximum because I would like to order it on Monday and then I'm on a holiday so.,[],[],"['today', 'Monday', 'Monday']",[],[],"['today', 'Monday', 'Monday']"
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_130230_131295,okay.,[],[],[],[],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_136661_142965,okay okay Fine Bye I'll looking forward to your email and we will see.,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_138580_139505,perfect.,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_143260_147965,yeah Great I'll send it after the call Thank you very much Have a nice day Marek.,['Marek'],[],[],['Marek'],[],[]
cs12M_NT-REaebeef0b57b2d0e1547cae7384c4af41_B_146110_149455,okay okay okay okay yeah Yes fine.,[],[],[],[],[],[]
cs07F-REaebeef0b57b2d0e1547cae7384c4af41_A_149920_150695,bye bye.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_001890_003235,hi there this is Michal.,['Michal'],[],[],['Michal'],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_004000_006535,hi Michal it's Kristýna. how are you?,"['Michal', 'Kristýna']",[],[],"['Michal', 'Kristýna']",[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_006250_009225,ciao Kristýna! I'm good I'm good.,['Kristýna'],[],[],['Kristýna'],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_010020_012935,so what can what can I do for you today?,[],[],['today'],[],[],['today']
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_010480_012515,good. do you have a minute?,[],[],[],[],[],['a minute']
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_013450_015755,okay perfect. do you do you have a minute now?,[],[],[],[],[],['a minute']
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_016650_017485,yeah sure!,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_017940_118793,okay. perfect perfect. I'm calling you regarding the Christmas party that we have actually spoke a few days ago about. so yeah yeah fast and furious you know . so I have some tips. well actually to one that I like the most I will send you like the details to to your email but just let you know. I was actually thinking that the the Fleda Club is about to close because the like this situation. so I was thinking you know to support it little bit and to rent all Fleda where they could actually arrange the catering for us and drinks for us and we could invite some nice band because your budget is quite quite nice. so we could afford like really some really nice and I was thinking like the Monkey Business or the Tata Bojs or you know like really really good ones. and yeah and maybe we could do like the pre pre like pre band like the Medec like Eclectic Cinema or the guys from the company you know we could do like the the whole evening the the music evening. and we could you like the open bar open buffet so that people can drink and eat all like all the evening long and yeah could be included also you know the people would call and like I need to go home and there would be a taxi waiting for them. it would be nice. what do you think?,[],"['Fleda Club', 'Fleda']",['a few days ago'],[],"['the Fleda Club', 'the Monkey Business', 'the Tata Bojs', 'Medec', 'Eclectic Cinema']",['a few days ago']
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_026910_028435,cool! that was quick.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_033460_034015,good!,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_037750_038465,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_040090_040685,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_045410_046105,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_049080_049695,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_050950_051495,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_053130_053925,boy!,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_056160_056865,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_059430_060875,cool!,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_065020_065675,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_067740_068465,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_070200_071175,yeah yeah.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_073290_073905,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_079920_080915,okay.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_090330_091165,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_091890_093725,yeah sure,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_094820_095475,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_105620_106555,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_117900_118985,yeah yeah yeah that.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_119930_182833,hey I like it I mean Florida is a great place. if we can support them even better. in terms of the band I definitly I mean you pick I'm I'm not that familiar with the with the with the Czech music music scene so you pick whichever you find will be the the the the right one for for the audience. I I I I personally I don't mind. in terms of food yes super please please just keep in mind that we will have some vegetarians vegans and and what not dietary restrictions and I don't know some colleague of mine have also some this this allergy to I don't know what I I I I I don't remember now I'll let you know via email. but please remember also with regard of the food for some alternative that will be my only my only comment. otherwise sounds perfect.,[],['Florida'],[],[],['Florida'],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_127320_127885,,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_134720_135835,,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_141530_142135,,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_142750_143345,,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_170480_171655,yes yes.,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_177140_177535,alright.,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_178300_179425,okay okay.,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_183350_196324,okay okay perfect. so and I was also thinking about the D J you know. during the during the light evening so people can dance like all all night long. so yeah perfect.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_187750_188485,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_189790_190535,yeah.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_193760_194425,yeah.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_195390_203445,yeah I heard that that that there's this there are one or two D J that are good in Brno. maybe we can go for local and support the local ones.,[],['Brno'],[],[],['Brno'],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_204080_214529,yes exactly exactly. you know so I was thinking you know to support the music scene now when the situation is not really good so like win win situation.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_210190_210775,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_212610_213055,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_216260_217105,yeah yeah yeah.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_217950_224045,as long as as he or she does not play the stuff from Michal David or Helenka.,"['Michal David', 'Helenka']",[],[],['Michal David'],['Helenka'],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_223677_225488,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_224620_227825,pick which pick which ever you want. okay?,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_227700_232989,yeah yeah. no no no worries no worries I can promise you this .,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_228470_228995,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_232390_233605,cool cool cool.,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_234310_243115,perfect perfect. so I will just sent you you know the budget liked how much like all the all the stuffs costs and we can agree on this.,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_241410_242005,,[],[],[],[],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_243820_248595,great great. so I'm looking forward to your email. thank you very much for such a quick turnaround.,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_246880_247585,perfect.,[],[],[],[],[],[]
cs07F-REe3d2b24d6fe16ee1f67942699fa4e1e9_A_249040_253190,sure sure. thank you very much as well. so have a nice evening Michal.,['Michal'],[],[],['Michal'],[],[]
cs15M_NT-REe3d2b24d6fe16ee1f67942699fa4e1e9_B_253610_254825,yeah. you too ciao ciao.,[],[],[],[],[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_001710_002325,hello.,[],[],[],[],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_003180_004575,hey Petr This is Mael.,"['Petr', 'Mael']",[],[],"['Petr', 'Mael']",[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_005730_007145,hey Mael. how is it going.,['Mael'],[],[],['Mael'],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_007930_008905,hey good to hear you.,[],[],[],[],[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_009910_011235,yeah I'm fine thanks.,[],[],[],[],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_011990_025375,I'm just calling because there is a conference of machine learning in Paris in January So I wanted to give you some details on it and to know if you would like to to come also with me.,[],['Paris'],['January'],[],['Paris'],['January']
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_026370_030645,Is it a generally which dates exactly.,[],[],[],[],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_031500_034955,it's between the seventeenth and the twenty first.,[],[],"['seventeenth', 'twenty first']",[],[],['between the seventeenth and the twenty first']
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_035980_037575,so okay.,[],[],[],[],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_036600_037945,It's five days.,[],[],['five days'],[],[],['five days']
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_038330_039435,five days and.,[],[],['five days'],[],[],['five days']
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_040310_047915,yeah It might be actually working for me yeah So are you planning to be there for the walk on France or only just some of the dates.,[],['France'],[],[],['France'],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_049280_062625,maybe all of the dates I was thinking that maybe we could get a hotel and there's some interesting presentations and I also send you the paper there So it could be interesting.,[],[],[],[],[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_063030_063675,okay.,[],[],[],[],[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_064370_070775,yeah In fact i have some friends in Paris so it might be a good time also to meet them. and I could actually.,[],['Paris'],[],[],['Paris'],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_071460_077565,visit them and just go to conference at the same time yeah That's a good good idea actually.,[],[],[],[],[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_078240_083425,so maybe you could share with me some details or emails.,[],[],[],[],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_078350_079455,yeah okay.,[],[],[],[],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_084970_097695,yes sure I have a draft email that I will share the email with you and maybe you can you can just tell me the conferences It's not expensive I think they also have remote options so it's a.,[],[],[],[],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_098170_099775,I think it's a good good option.,[],[],[],[],[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_100865_113655,right sounds good So let me talk also to my family and I'll try to find an answer from them where I'm free for all five days. but it's good plan so you can count with me.,[],[],['five days'],[],[],['all five days']
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_114580_119715,okay great It is also in the city centre of Paris which I think is nice.,[],['Paris'],[],[],['Paris'],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_120210_122315,so I will send you the email then.,[],[],[],[],[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_120760_121755,yeah,[],[],[],[],[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_121175_123580,yeah yeah Great.,[],[],[],[],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_125590_126715,okay okay yeah.,[],[],[],[],[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_125750_129115,then yeah thanks thanks for call.,[],[],[],[],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_127770_129625,okay Thank you very much.,[],[],[],[],[],[]
fr02M_NT-RE807848e4857cbb49e1bee5c4a61fce53_A_130530_132165,okay bye See you.,[],[],[],[],[],[]
cs05M-RE807848e4857cbb49e1bee5c4a61fce53_B_130580_132355,bye See you later bye bye.,[],[],[],[],[],[]
cs16M_NT-RE0453481fc3e6a34ef2291a9c9eac5ccf_B_005487_006514,hi.,[],[],[],[],[],[]
de01M-RE0453481fc3e6a34ef2291a9c9eac5ccf_A_007400_009291,hi. where are you?,[],[],[],[],[],[]
cs16M_NT-RE0453481fc3e6a34ef2291a9c9eac5ccf_B_010187_012592,I'm at Flora. what about you?,[],['Flora'],[],[],['Flora'],[]
de01M-RE0453481fc3e6a34ef2291a9c9eac5ccf_A_013660_015237,on Ipak.,[],[],[],[],[],[]
cs16M_NT-RE0453481fc3e6a34ef2291a9c9eac5ccf_B_016440_019522,okay so where are we going to meet?,[],[],[],[],[],[]
de01M-RE0453481fc3e6a34ef2291a9c9eac5ccf_A_020900_023589,what about the museum?,[],[],[],[],[],[]
cs16M_NT-RE0453481fc3e6a34ef2291a9c9eac5ccf_B_024988_028595,okay. I can be there in twenty five minutes.,[],[],['twenty five minutes'],[],[],['twenty five minutes']
de01M-RE0453481fc3e6a34ef2291a9c9eac5ccf_A_029350_032902,okay. I'll wait there. bye bye.,[],[],[],[],[],[]
cs16M_NT-RE0453481fc3e6a34ef2291a9c9eac5ccf_B_032815_033776,bye.,[],[],[],[],[],[]
ro01M-CHR3_2620740_B_013481_015204,hello.,[],[],[],[],[],[]
ro02M-CHR3_2620740_A_014810_016185,hello.,[],[],[],[],[],[]
ro01M-CHR3_2620740_B_016010_016585,hello.,[],[],[],[],[],[]
cs04M-RE068550324df901cab7e942752daf6a64_B_001040_001835,hello hello.,[],[],[],[],[],[]
en01M_NT-RE068550324df901cab7e942752daf6a64_A_003390_011335,hey Kuba Adam here You got a You got a few minutes for me I just want to run something past ya.,"['Kuba', 'Adam']",[],[],"['Kuba', 'Adam']",[],['a few minutes']
cs04M-RE068550324df901cab7e942752daf6a64_B_005640_007095,ciao ciao Adam.,['Adam'],[],[],['Adam'],[],[]
cs04M-RE068550324df901cab7e942752daf6a64_B_010140_016405,no truly I'm sorry I'm sorry I like just real quick and we can call later.,[],[],[],[],[],[]
en01M_NT-RE068550324df901cab7e942752daf6a64_A_017280_030335,I don't know how quick I can say it but short is short yeah There's this really interesting opportunity in a in a large country in Latin America but they've got a very.,[],['Latin America'],[],[],['Latin America'],[]
cs04M-RE068550324df901cab7e942752daf6a64_B_021400_021925,yeah.,[],[],[],[],[],[]
en01M_NT-RE068550324df901cab7e942752daf6a64_A_031610_057005,a structured way for the user management that they need to implement and actually the way they have explained it is quite good yeah and it would introduce roles It would introduce what features said she can put to those different roles . and I I need basically I'm gonna put it to R N D as a request a feature request but I I need I need you or someone else to give the.,[],[],[],[],[],[]
cs04M-RE068550324df901cab7e942752daf6a64_B_039680_041005,okay okay.,[],[],[],[],[],[]
en01M_NT-RE068550324df901cab7e942752daf6a64_A_057510_064225,the support that it gets down right the the total value of that deal's really really quite quite nice and.,[],[],[],[],[],[]
cs04M-RE068550324df901cab7e942752daf6a64_B_063860_070495,can you Adam can can you call each other about this at eleven o'clock It is in just twenty six minutes.,['Adam'],[],"[""eleven o'clock""]",['Adam'],[],"[""eleven o'clock"", 'just twenty six minutes']"
cs04M-RE068550324df901cab7e942752daf6a64_B_071320_076895,because I yeah I'm expecting important call right now yeah yeah some someone is calling me.,[],[],[],[],[],[]
en01M_NT-RE068550324df901cab7e942752daf6a64_A_071450_073615,twenty minutes from now At eleven.,[],[],[],[],[],['twenty minutes from now']
cs04M-RE068550324df901cab7e942752daf6a64_B_077630_081065,and yeah Let's speak about it at eleven.,[],[],['at eleven'],[],[],['eleven']
en01M_NT-RE068550324df901cab7e942752daf6a64_A_077748_083305,yeah Sure we'll give you buzz will give you a buzz at eleven Yes sure No problem then.,[],[],[],[],[],['eleven']
cs04M-RE068550324df901cab7e942752daf6a64_B_081820_084295,yeah okay Thank you very much ciao ciao,[],[],[],[],[],[]
en01M_NT-RE068550324df901cab7e942752daf6a64_A_083930_084975,yeah Bye.,[],[],[],[],[],[]
de03M-kvl0owkn--zn2yv4-19zxkdrp3cypm-tp6ko2_UDP-0_RTP_1_A_003721_004785,hi.,[],[],[],[],[],[]
cs06M-kvl0owkn--zn2yv4-19zxkdrp3cypm-tp6ko2_UDP-0_RTP_1_B_005071_006865,that was pretty fast. hi.,[],[],[],[],[],[]
de03M-kvl0owkn--zn2yv4-19zxkdrp3cypm-tp6ko2_UDP-0_RTP_1_A_006670_011195,that was pretty fast. here's the Austrian guy. what can I do for you?,[],[],[],[],[],[]
cs06M-kvl0owkn--zn2yv4-19zxkdrp3cypm-tp6ko2_UDP-0_RTP_1_B_012504_016180,hear is let's say Czech guy. yeah.,[],[],[],[],[],[]
